ds,cutoff,y,RWD,AutoARIMA,AutoETS,Naive
2018-01-03,2017-12-08,57.63,55.17537,54.83718,54.836475,54.84
2018-01-04,2017-12-08,57.58,55.19633,54.83715,54.836475,54.84
2018-01-05,2017-12-08,58.5,55.21729,54.83728,54.836475,54.84
2018-01-08,2017-12-08,58.35,55.23825,54.83729,54.836475,54.84
2018-01-09,2017-12-08,58.45,55.259212,54.837193,54.836475,54.84
2018-01-10,2018-01-09,58.4,58.473537,58.46927,58.44621,58.45
2018-01-11,2018-01-09,59.09,58.497078,58.4359,58.44621,58.45
2018-01-12,2018-01-09,60.15,58.520615,58.420395,58.44621,58.45
2018-01-16,2018-01-09,58.78,58.54415,58.422745,58.44621,58.45
2018-01-17,2018-01-09,59.17,58.56769,58.37951,58.44621,58.45
2018-01-18,2018-01-09,58.81,58.59123,58.38656,58.44621,58.45
2018-01-19,2018-01-09,58.9,58.614765,58.38186,58.44621,58.45
2018-01-22,2018-01-09,59.09,58.638306,58.38095,58.44621,58.45
2018-01-23,2018-01-09,59.1,58.661842,58.38252,58.44621,58.45
2018-01-24,2018-01-09,59.71,58.68538,58.38325,58.44621,58.45
2018-01-25,2018-01-09,60.53,58.70892,58.38314,58.44621,58.45
2018-01-26,2018-01-09,60.86,58.732456,58.38517,58.44621,58.45
2018-01-29,2018-01-09,61.22,58.755993,58.38484,58.44621,58.45
2018-01-30,2018-01-09,60.18,58.779533,58.38506,58.44621,58.45
2018-01-31,2018-01-09,58.67,58.80307,58.3851,58.44621,58.45
2018-02-01,2018-01-09,59.84,58.826607,58.38503,58.44621,58.45
2018-02-02,2018-01-09,59.06,58.850147,58.384995,58.44621,58.45
2018-02-05,2018-01-09,56.66,58.873684,58.385,58.44621,58.45
2018-02-06,2018-01-09,57.1,58.89722,58.384903,58.44621,58.45
2018-02-07,2018-01-09,57.91,58.92076,58.384922,58.44621,58.45
2017-11-10,2017-11-09,11.37,10.914144,10.99,10.989984,10.99
2017-11-13,2017-11-09,10.95,10.838287,10.99,10.989984,10.99
2017-11-14,2017-11-09,10.92,10.762431,10.99,10.989984,10.99
2017-11-15,2017-11-09,11.11,10.686576,10.99,10.989984,10.99
2017-11-16,2017-11-09,11.28,10.61072,10.99,10.989984,10.99
2017-11-17,2017-11-09,11.73,10.534863,10.99,10.989984,10.99
2017-11-20,2017-11-09,12.07,10.459007,10.99,10.989984,10.99
2017-11-21,2017-11-09,11.36,10.383151,10.99,10.989984,10.99
2017-11-22,2017-11-09,11.67,10.307295,10.99,10.989984,10.99
2017-11-24,2017-11-09,11.59,10.231439,10.99,10.989984,10.99
2017-11-27,2017-11-09,11.35,10.155582,10.99,10.989984,10.99
2017-11-28,2017-11-09,11.51,10.079727,10.99,10.989984,10.99
2017-11-29,2017-11-09,12.18,10.003871,10.99,10.989984,10.99
2017-11-30,2017-11-09,11.93,9.928015,10.99,10.989984,10.99
2017-12-01,2017-11-09,11.73,9.852159,10.99,10.989984,10.99
2017-12-04,2017-11-09,11.98,9.776302,10.99,10.989984,10.99
2017-12-05,2017-11-09,11.72,9.700446,10.99,10.989984,10.99
2017-12-06,2017-11-09,11.55,9.62459,10.99,10.989984,10.99
2017-12-07,2017-11-09,11.93,9.548735,10.99,10.989984,10.99
2017-12-08,2017-11-09,12.19,9.472878,10.99,10.989984,10.99
2017-12-11,2017-12-08,12.18,12.120567,12.19,12.189974,12.19
2017-12-12,2017-12-08,12.38,12.051134,12.19,12.189974,12.19
2017-12-13,2017-12-08,12.36,11.981702,12.19,12.189974,12.19
2017-12-14,2017-12-08,12.45,11.912269,12.19,12.189974,12.19
2017-12-15,2017-12-08,13.62,11.842836,12.19,12.189974,12.19
2017-12-18,2017-12-08,14.24,11.773404,12.19,12.189974,12.19
2017-12-19,2017-12-08,14.1,11.703971,12.19,12.189974,12.19
2017-12-20,2017-12-08,13.72,11.634539,12.19,12.189974,12.19
2017-12-21,2017-12-08,13.95,11.565106,12.19,12.189974,12.19
2017-12-22,2017-12-08,13.8,11.495673,12.19,12.189974,12.19
2017-12-26,2017-12-08,14.07,11.426241,12.19,12.189974,12.19
2017-12-27,2017-12-08,14.23,11.356808,12.19,12.189974,12.19
2017-12-28,2017-12-08,14.14,11.287375,12.19,12.189974,12.19
2017-12-29,2017-12-08,13.32,11.217943,12.19,12.189974,12.19
2018-01-02,2017-12-08,13.97,11.14851,12.19,12.189974,12.19
2018-01-03,2017-12-08,14.4,11.079078,12.19,12.189974,12.19
2018-01-04,2017-12-08,14.75,11.009645,12.19,12.189974,12.19
2018-01-05,2017-12-08,14.73,10.940212,12.19,12.189974,12.19
2018-01-08,2017-12-08,14.78,10.87078,12.19,12.189974,12.19
2018-01-09,2017-12-08,14.1,10.801347,12.19,12.189974,12.19
2018-01-10,2018-01-09,13.94,14.038013,14.1,14.100068,14.1
2018-01-11,2018-01-09,14.13,13.9760275,14.1,14.100068,14.1
2018-01-12,2018-01-09,14.14,13.914041,14.1,14.100068,14.1
2018-01-16,2018-01-09,12.48,13.852055,14.1,14.100068,14.1
2018-01-17,2018-01-09,12.39,13.790068,14.1,14.100068,14.1
2018-01-18,2018-01-09,12.37,13.728082,14.1,14.100068,14.1
2018-01-19,2018-01-09,12.85,13.666095,14.1,14.100068,14.1
2018-01-22,2018-01-09,13.28,13.604109,14.1,14.100068,14.1
2018-01-23,2018-01-09,13.59,13.542122,14.1,14.100068,14.1
2018-01-24,2018-01-09,13.61,13.480136,14.1,14.100068,14.1
2018-01-25,2018-01-09,13.31,13.418149,14.1,14.100068,14.1
2018-01-26,2018-01-09,13.27,13.356163,14.1,14.100068,14.1
2018-01-29,2018-01-09,13.18,13.294176,14.1,14.100068,14.1
2018-01-30,2018-01-09,12.99,13.23219,14.1,14.100068,14.1
2018-01-31,2018-01-09,12.85,13.170203,14.1,14.100068,14.1
2018-02-01,2018-01-09,12.7,13.108217,14.1,14.100068,14.1
2018-02-02,2018-01-09,12.41,13.04623,14.1,14.100068,14.1
2018-02-05,2018-01-09,11.87,12.984244,14.1,14.100068,14.1
2018-02-06,2018-01-09,12.05,12.922257,14.1,14.100068,14.1
2018-02-07,2018-01-09,12.15,12.860271,14.1,14.100068,14.1
2017-11-10,2017-11-09,12.52,12.009549,12.014142,11.968575,12.01
2017-11-13,2017-11-09,12.17,12.009099,12.004118,11.927158,12.01
2017-11-14,2017-11-09,12.15,12.008648,11.973943,11.885742,12.01
2017-11-15,2017-11-09,12.41,12.008197,11.878224,11.844326,12.01
2017-11-16,2017-11-09,12.76,12.007747,11.849584,11.802911,12.01
2017-11-17,2017-11-09,13.08,12.007296,11.766038,11.761495,12.01
2017-11-20,2017-11-09,13.44,12.0068445,11.964063,11.720078,12.01
2017-11-21,2017-11-09,12.85,12.006394,11.938773,11.678662,12.01
2017-11-22,2017-11-09,13.09,12.005943,11.900858,11.637246,12.01
2017-11-24,2017-11-09,12.99,12.005493,11.8571005,11.59583,12.01
2017-11-27,2017-11-09,12.68,12.005042,11.777612,11.554414,12.01
2017-11-28,2017-11-09,12.88,12.004591,11.731829,11.512998,12.01
2017-11-29,2017-11-09,13.57,12.004141,11.672917,11.471581,12.01
2017-11-30,2017-11-09,13.29,12.00369,11.607156,11.430165,12.01
2017-12-01,2017-11-09,13.15,12.003239,11.551786,11.388749,12.01
2017-12-04,2017-11-09,13.35,12.002789,11.497802,11.347333,12.01
2017-12-05,2017-11-09,13.01,12.002337,11.445351,11.305917,12.01
2017-12-06,2017-11-09,12.89,12.001886,11.398489,11.264501,12.01
2017-12-07,2017-11-09,13.28,12.001436,11.34601,11.223084,12.01
2017-12-08,2017-11-09,13.63,12.000985,11.297609,11.181668,12.01
2017-12-11,2017-12-08,13.5,13.630887,13.606597,13.629965,13.63
2017-12-12,2017-12-08,13.59,13.631774,13.609031,13.629965,13.63
2017-12-13,2017-12-08,13.62,13.63266,13.542495,13.629965,13.63
2017-12-14,2017-12-08,13.82,13.633547,13.516929,13.629965,13.63
2017-12-15,2017-12-08,15.17,13.634434,13.497518,13.629965,13.63
2017-12-18,2017-12-08,15.65,13.635321,13.426791,13.629965,13.63
2017-12-19,2017-12-08,15.43,13.636207,13.3252,13.629965,13.63
2017-12-20,2017-12-08,15.17,13.637094,13.300453,13.629965,13.63
2017-12-21,2017-12-08,15.51,13.63798,13.265591,13.629965,13.63
2017-12-22,2017-12-08,15.5,13.638867,13.210746,13.629965,13.63
2017-12-26,2017-12-08,15.66,13.639753,13.190023,13.629965,13.63
2017-12-27,2017-12-08,15.73,13.64064,13.154605,13.629965,13.63
2017-12-28,2017-12-08,15.52,13.641527,13.087399,13.629965,13.63
2017-12-29,2017-12-08,14.43,13.642414,13.023899,13.629965,13.63
2018-01-02,2017-12-08,15.03,13.643301,12.9823065,13.629965,13.63
2018-01-03,2017-12-08,15.72,13.644187,12.939365,13.629965,13.63
2018-01-04,2017-12-08,15.92,13.645074,12.90166,13.629965,13.63
2018-01-05,2017-12-08,15.87,13.645961,12.86007,13.629965,13.63
2018-01-08,2017-12-08,15.98,13.646848,12.818586,13.629965,13.63
2018-01-09,2017-12-08,15.11,13.647734,12.781587,13.629965,13.63
2018-01-10,2018-01-09,15.06,15.112067,15.063017,15.110087,15.11
2018-01-11,2018-01-09,15.3,15.114136,15.022164,15.110087,15.11
2018-01-12,2018-01-09,15.12,15.116203,14.942995,15.110087,15.11
2018-01-16,2018-01-09,13.81,15.118271,14.903827,15.110087,15.11
2018-01-17,2018-01-09,13.83,15.120338,14.861626,15.110087,15.11
2018-01-18,2018-01-09,13.7,15.122407,14.820132,15.110087,15.11
2018-01-19,2018-01-09,14.21,15.124475,14.829837,15.110087,15.11
2018-01-22,2018-01-09,14.55,15.126542,14.871018,15.110087,15.11
2018-01-23,2018-01-09,14.99,15.128611,14.799132,15.110087,15.11
2018-01-24,2018-01-09,14.93,15.130678,14.722506,15.110087,15.11
2018-01-25,2018-01-09,14.57,15.132746,14.677277,15.110087,15.11
2018-01-26,2018-01-09,14.62,15.134814,14.648844,15.110087,15.11
2018-01-29,2018-01-09,14.53,15.136882,14.609703,15.110087,15.11
2018-01-30,2018-01-09,14.11,15.138949,14.634313,15.110087,15.11
2018-01-31,2018-01-09,13.86,15.141017,14.602914,15.110087,15.11
2018-02-01,2018-01-09,13.95,15.1430855,14.574855,15.110087,15.11
2018-02-02,2018-01-09,13.65,15.145153,14.549513,15.110087,15.11
2018-02-05,2018-01-09,12.92,15.147221,14.520457,15.110087,15.11
2018-02-06,2018-01-09,13.1,15.149289,14.491048,15.110087,15.11
2018-02-07,2018-01-09,13.26,15.151357,14.461946,15.110087,15.11
2017-11-10,2017-11-09,58.52,58.41678,58.39,58.45335,58.39
2017-11-13,2017-11-09,57.81,58.443554,58.39,58.5166,58.39
2017-11-14,2017-11-09,57.2,58.470333,58.39,58.579857,58.39
2017-11-15,2017-11-09,57.49,58.497112,58.39,58.64311,58.39
2017-11-16,2017-11-09,58.68,58.523888,58.39,58.706364,58.39
2017-11-17,2017-11-09,58.2,58.550667,58.39,58.769615,58.39
2017-11-20,2017-11-09,58.76,58.577446,58.39,58.83287,58.39
2017-11-21,2017-11-09,59.71,58.60422,58.39,58.896122,58.39
2017-11-22,2017-11-09,59.69,58.631,58.39,58.959373,58.39
2017-11-24,2017-11-09,59.43,58.65778,58.39,59.02263,58.39
2017-11-27,2017-11-09,59.09,58.68456,58.39,59.08588,58.39
2017-11-28,2017-11-09,60.19,58.711334,58.39,59.149136,58.39
2017-11-29,2017-11-09,62.09,58.738113,58.39,59.212387,58.39
2017-11-30,2017-11-09,63.32,58.764893,58.39,59.275642,58.39
2017-12-01,2017-11-09,62.57,58.791668,58.39,59.338894,58.39
2017-12-04,2017-11-09,62.59,58.818447,58.39,59.40215,58.39
2017-12-05,2017-11-09,62.2,58.845226,58.39,59.4654,58.39
2017-12-06,2017-11-09,62.19,58.872,58.39,59.528652,58.39
2017-12-07,2017-11-09,63.53,58.89878,58.39,59.591908,58.39
2017-12-08,2017-11-09,63.55,58.92556,58.39,59.65516,58.39
2017-12-11,2017-12-08,64.24,63.580574,63.55,63.615444,63.55
2017-12-12,2017-12-08,63.36,63.61115,63.55,63.680874,63.55
2017-12-13,2017-12-08,63.03,63.641724,63.55,63.746307,63.55
2017-12-14,2017-12-08,63.13,63.6723,63.55,63.811737,63.55
2017-12-15,2017-12-08,63.76,63.702873,63.55,63.87717,63.55
2017-12-18,2017-12-08,64.56,63.733448,63.55,63.942604,63.55
2017-12-19,2017-12-08,64.43,63.764023,63.55,64.00803,63.55
2017-12-20,2017-12-08,65.9,63.794598,63.55,64.07346,63.55
2017-12-21,2017-12-08,67.28,63.825172,63.55,64.1389,63.55
2017-12-22,2017-12-08,67.25,63.855747,63.55,64.20433,63.55
2017-12-26,2017-12-08,67.35,63.886322,63.55,64.26976,63.55
2017-12-27,2017-12-08,67.12,63.916897,63.55,64.3352,63.55
2017-12-28,2017-12-08,67.54,63.94747,63.55,64.40063,63.55
2017-12-29,2017-12-08,67.4,63.978046,63.55,64.46606,63.55
2018-01-02,2017-12-08,68.94,64.00862,63.55,64.53149,63.55
2018-01-03,2017-12-08,68.49,64.03919,63.55,64.596924,63.55
2018-01-04,2017-12-08,69.26,64.06977,63.55,64.66235,63.55
2018-01-05,2017-12-08,69.36,64.10034,63.55,64.72778,63.55
2018-01-08,2017-12-08,68.51,64.13092,63.55,64.79321,63.55
2018-01-09,2017-12-08,68.48,64.16149,63.55,64.85865,63.55
2018-01-10,2018-01-09,73.08,68.51407,68.48,68.54676,68.48
2018-01-11,2018-01-09,76.45,68.54813,68.48,68.61352,68.48
2018-01-12,2018-01-09,78.4,68.58219,68.48,68.68027,68.48
2018-01-16,2018-01-09,77.49,68.61626,68.48,68.74702,68.48
2018-01-17,2018-01-09,76.58,68.65032,68.48,68.813774,68.48
2018-01-18,2018-01-09,76.3,68.68438,68.48,68.88052,68.48
2018-01-19,2018-01-09,76.5,68.718445,68.48,68.94727,68.48
2018-01-22,2018-01-09,76.87,68.75251,68.48,69.01403,68.48
2018-01-23,2018-01-09,77.97,68.78657,68.48,69.08078,68.48
2018-01-24,2018-01-09,69.05,68.82063,68.48,69.14753,68.48
2018-01-25,2018-01-09,66.08,68.8547,68.48,69.21429,68.48
2018-01-26,2018-01-09,66.56,68.888756,68.48,69.28104,68.48
2018-01-29,2018-01-09,65.78,68.92282,68.48,69.34779,68.48
2018-01-30,2018-01-09,67.01,68.95689,68.48,69.41454,68.48
2018-01-31,2018-01-09,67.82,68.99095,68.48,69.48129,68.48
2018-02-01,2018-01-09,67.15,69.02501,68.48,69.54805,68.48
2018-02-02,2018-01-09,65.68,69.059074,68.48,69.6148,68.48
2018-02-05,2018-01-09,63.4,69.09314,68.48,69.68155,68.48
2018-02-06,2018-01-09,63.95,69.1272,68.48,69.74831,68.48
2018-02-07,2018-01-09,65.36,69.16126,68.48,69.815056,68.48
2017-11-10,2017-11-09,39.74,39.843548,39.83,39.83002,39.83
2017-11-13,2017-11-09,39.94,39.857098,39.83,39.83002,39.83
2017-11-14,2017-11-09,39.99,39.870644,39.83,39.83002,39.83
2017-11-15,2017-11-09,39.4,39.884193,39.83,39.83002,39.83
2017-11-16,2017-11-09,39.51,39.89774,39.83,39.83002,39.83
2017-11-17,2017-11-09,39.17,39.911285,39.83,39.83002,39.83
2017-11-20,2017-11-09,39.39,39.924835,39.83,39.83002,39.83
2017-11-21,2017-11-09,39.75,39.93838,39.83,39.83002,39.83
2017-11-22,2017-11-09,39.66,39.95193,39.83,39.83002,39.83
2017-11-24,2017-11-09,39.67,39.965477,39.83,39.83002,39.83
2017-11-27,2017-11-09,39.5,39.979027,39.83,39.83002,39.83
2017-11-28,2017-11-09,39.43,39.992573,39.83,39.83002,39.83
2017-11-29,2017-11-09,39.36,40.00612,39.83,39.83002,39.83
2017-11-30,2017-11-09,39.33,40.01967,39.83,39.83002,39.83
2017-12-01,2017-11-09,39.22,40.033215,39.83,39.83002,39.83
2017-12-04,2017-11-09,39.29,40.046764,39.83,39.83002,39.83
2017-12-05,2017-11-09,38.8,40.06031,39.83,39.83002,39.83
2017-12-06,2017-11-09,38.87,40.07386,39.83,39.83002,39.83
2017-12-07,2017-11-09,38.83,40.087406,39.83,39.83002,39.83
2017-12-08,2017-11-09,39.03,40.100952,39.83,39.83002,39.83
2017-12-11,2017-12-08,39.23,39.042667,39.03,39.02998,39.03
2017-12-12,2017-12-08,39.37,39.055336,39.03,39.02998,39.03
2017-12-13,2017-12-08,39.03,39.068005,39.03,39.02998,39.03
2017-12-14,2017-12-08,39.1,39.080673,39.03,39.02998,39.03
2017-12-15,2017-12-08,39.36,39.09334,39.03,39.02998,39.03
2017-12-18,2017-12-08,39.37,39.10601,39.03,39.02998,39.03
2017-12-19,2017-12-08,38.14,39.118675,39.03,39.02998,39.03
2017-12-20,2017-12-08,38.03,39.131344,39.03,39.02998,39.03
2017-12-21,2017-12-08,37.68,39.144012,39.03,39.02998,39.03
2017-12-22,2017-12-08,38.16,39.15668,39.03,39.02998,39.03
2017-12-26,2017-12-08,38.33,39.16935,39.03,39.02998,39.03
2017-12-27,2017-12-08,38.36,39.18202,39.03,39.02998,39.03
2017-12-28,2017-12-08,38.62,39.194687,39.03,39.02998,39.03
2017-12-29,2017-12-08,38.52,39.207355,39.03,39.02998,39.03
2018-01-02,2017-12-08,38.06,39.220024,39.03,39.02998,39.03
2018-01-03,2017-12-08,38.34,39.232693,39.03,39.02998,39.03
2018-01-04,2017-12-08,37.56,39.24536,39.03,39.02998,39.03
2018-01-05,2017-12-08,37.51,39.25803,39.03,39.02998,39.03
2018-01-08,2017-12-08,37.61,39.2707,39.03,39.02998,39.03
2018-01-09,2017-12-08,36.94,39.283363,39.03,39.02998,39.03
2018-01-10,2018-01-09,36.41,36.950775,36.94,36.940067,36.94
2018-01-11,2018-01-09,36.08,36.961548,36.94,36.940067,36.94
2018-01-12,2018-01-09,35.7,36.972324,36.94,36.940067,36.94
2018-01-16,2018-01-09,36.07,36.9831,36.94,36.940067,36.94
2018-01-17,2018-01-09,36.08,36.993877,36.94,36.940067,36.94
2018-01-18,2018-01-09,35.88,37.00465,36.94,36.940067,36.94
2018-01-19,2018-01-09,35.97,37.015427,36.94,36.940067,36.94
2018-01-22,2018-01-09,36.36,37.026203,36.94,36.940067,36.94
2018-01-23,2018-01-09,37.03,37.036976,36.94,36.940067,36.94
2018-01-24,2018-01-09,36.82,37.047752,36.94,36.940067,36.94
2018-01-25,2018-01-09,36.73,37.05853,36.94,36.940067,36.94
2018-01-26,2018-01-09,36.51,37.069305,36.94,36.940067,36.94
2018-01-29,2018-01-09,36.05,37.08008,36.94,36.940067,36.94
2018-01-30,2018-01-09,35.89,37.090855,36.94,36.940067,36.94
2018-01-31,2018-01-09,36.53,37.10163,36.94,36.940067,36.94
2018-02-01,2018-01-09,35.31,37.112404,36.94,36.940067,36.94
2018-02-02,2018-01-09,35.2,37.12318,36.94,36.940067,36.94
2018-02-05,2018-01-09,34.18,37.133957,36.94,36.940067,36.94
2018-02-06,2018-01-09,34.31,37.144733,36.94,36.940067,36.94
2018-02-07,2018-01-09,33.8,37.155506,36.94,36.940067,36.94
2017-11-10,2017-11-09,97.71,99.82479,99.89161,99.87825,99.79
2017-11-13,2017-11-09,97.76,99.85958,99.93727,99.87825,99.79
2017-11-14,2017-11-09,97.0,99.89438,99.93727,99.87825,99.79
2017-11-15,2017-11-09,95.77,99.92917,99.93727,99.87825,99.79
2017-11-16,2017-11-09,98.38,99.96396,99.93727,99.87825,99.79
2017-11-17,2017-11-09,97.22,99.99875,99.93727,99.87825,99.79
2017-11-20,2017-11-09,96.88,100.03354,99.93727,99.87825,99.79
2017-11-21,2017-11-09,98.77,100.06833,99.93727,99.87825,99.79
2017-11-22,2017-11-09,100.58,100.10313,99.93727,99.87825,99.79
2017-11-24,2017-11-09,100.48,100.13792,99.93727,99.87825,99.79
2017-11-27,2017-11-09,100.74,100.17271,99.93727,99.87825,99.79
2017-11-28,2017-11-09,102.33,100.2075,99.93727,99.87825,99.79
2017-11-29,2017-11-09,107.47,100.24229,99.93727,99.87825,99.79
2017-11-30,2017-11-09,108.35,100.27708,99.93727,99.87825,99.79
2017-12-01,2017-11-09,108.06,100.311874,99.93727,99.87825,99.79
2017-12-04,2017-11-09,106.26,100.346664,99.93727,99.87825,99.79
2017-12-05,2017-11-09,105.95,100.381454,99.93727,99.87825,99.79
2017-12-06,2017-11-09,107.66,100.416245,99.93727,99.87825,99.79
2017-12-07,2017-11-09,110.34,100.451035,99.93727,99.87825,99.79
2017-12-08,2017-11-09,111.56,100.485825,99.93727,99.87825,99.79
2017-12-11,2017-12-08,110.98,111.60388,111.31802,111.44005,111.56
2017-12-12,2017-12-08,112.44,111.647766,111.25003,111.44005,111.56
2017-12-13,2017-12-08,113.88,111.69165,111.25003,111.44005,111.56
2017-12-14,2017-12-08,112.93,111.735535,111.25003,111.44005,111.56
2017-12-15,2017-12-08,113.44,111.77941,111.25003,111.44005,111.56
2017-12-18,2017-12-08,113.12,111.823296,111.25003,111.44005,111.56
2017-12-19,2017-12-08,113.04,111.86718,111.25003,111.44005,111.56
2017-12-20,2017-12-08,112.78,111.911064,111.25003,111.44005,111.56
2017-12-21,2017-12-08,114.77,111.95495,111.25003,111.44005,111.56
2017-12-22,2017-12-08,115.06,111.99883,111.25003,111.44005,111.56
2017-12-26,2017-12-08,114.38,112.04272,111.25003,111.44005,111.56
2017-12-27,2017-12-08,114.16,112.0866,111.25003,111.44005,111.56
2017-12-28,2017-12-08,114.37,112.130486,111.25003,111.44005,111.56
2017-12-29,2017-12-08,113.35,112.17436,111.25003,111.44005,111.56
2018-01-02,2017-12-08,115.6,112.21825,111.25003,111.44005,111.56
2018-01-03,2017-12-08,113.39,112.26213,111.25003,111.44005,111.56
2018-01-04,2017-12-08,112.79,112.306015,111.25003,111.44005,111.56
2018-01-05,2017-12-08,111.97,112.3499,111.25003,111.44005,111.56
2018-01-08,2017-12-08,110.15,112.39378,111.25003,111.44005,111.56
2018-01-09,2017-12-08,110.79,112.43767,111.25003,111.44005,111.56
2018-01-10,2018-01-09,110.36,110.83255,110.839836,110.7498,110.79
2018-01-11,2018-01-09,114.93,110.87511,110.820145,110.7498,110.79
2018-01-12,2018-01-09,116.65,110.917656,110.820145,110.7498,110.79
2018-01-16,2018-01-09,116.42,110.96021,110.820145,110.7498,110.79
2018-01-17,2018-01-09,116.05,111.00276,110.820145,110.7498,110.79
2018-01-18,2018-01-09,117.32,111.04532,110.820145,110.7498,110.79
2018-01-19,2018-01-09,118.09,111.08787,110.820145,110.7498,110.79
2018-01-22,2018-01-09,117.81,111.130424,110.820145,110.7498,110.79
2018-01-23,2018-01-09,117.25,111.17297,110.820145,110.7498,110.79
2018-01-24,2018-01-09,117.99,111.21552,110.820145,110.7498,110.79
2018-01-25,2018-01-09,119.13,111.25808,110.820145,110.7498,110.79
2018-01-26,2018-01-09,121.23,111.30063,110.820145,110.7498,110.79
2018-01-29,2018-01-09,120.27,111.343185,110.820145,110.7498,110.79
2018-01-30,2018-01-09,122.53,111.385735,110.820145,110.7498,110.79
2018-01-31,2018-01-09,121.5,111.42829,110.820145,110.7498,110.79
2018-02-01,2018-01-09,121.29,111.47084,110.820145,110.7498,110.79
2018-02-02,2018-01-09,119.3,111.5134,110.820145,110.7498,110.79
2018-02-05,2018-01-09,113.54,111.55595,110.820145,110.7498,110.79
2018-02-06,2018-01-09,116.86,111.598495,110.820145,110.7498,110.79
2018-02-07,2018-01-09,117.12,111.64105,110.820145,110.7498,110.79
2015-10-23,2015-10-22,165.91,168.12088,168.02,168.02002,168.02
2015-10-26,2015-10-22,169.2,168.22177,168.02,168.02002,168.02
2015-10-27,2015-10-22,169.09,168.32265,168.02,168.02002,168.02
2015-10-28,2015-10-22,172.96,168.42352,168.02,168.02002,168.02
2015-10-29,2015-10-22,173.3,168.52441,168.02,168.02002,168.02
2015-10-30,2015-10-22,173.96,168.62529,168.02,168.02002,168.02
2015-11-02,2015-10-22,172.76,168.72617,168.02,168.02002,168.02
2015-11-03,2015-10-22,172.95,168.82706,168.02,168.02002,168.02
2015-11-04,2015-10-22,170.12,168.92793,168.02,168.02002,168.02
2015-11-05,2015-10-22,172.53,169.02881,168.02,168.02002,168.02
2015-11-06,2015-10-22,172.64,169.1297,168.02,168.02002,168.02
2015-11-09,2015-10-22,171.56,169.23058,168.02,168.02002,168.02
2015-11-10,2015-10-22,174.08,169.33145,168.02,168.02002,168.02
2015-11-11,2015-10-22,170.69,169.43234,168.02,168.02002,168.02
2015-11-12,2015-10-22,169.36,169.53322,168.02,168.02002,168.02
2015-11-13,2015-10-22,155.2,169.6341,168.02,168.02002,168.02
2015-11-16,2015-10-22,159.48,169.73499,168.02,168.02002,168.02
2015-11-17,2015-10-22,162.7,169.83586,168.02,168.02002,168.02
2015-11-18,2015-10-22,164.99,169.93674,168.02,168.02002,168.02
2015-11-19,2015-10-22,164.5,170.03763,168.02,168.02002,168.02
2015-11-20,2015-11-19,170.51,164.59299,164.5,164.50005,164.5
2015-11-23,2015-11-19,170.84,164.68596,164.5,164.50005,164.5
2015-11-24,2015-11-19,170.83,164.77895,164.5,164.50005,164.5
2015-11-25,2015-11-19,170.11,164.87193,164.5,164.50005,164.5
2015-11-27,2015-11-19,170.98,164.9649,164.5,164.50005,164.5
2015-11-30,2015-11-19,167.0,165.05789,164.5,164.50005,164.5
2015-12-01,2015-11-19,165.83,165.15086,164.5,164.50005,164.5
2015-12-02,2015-11-19,163.52,165.24385,164.5,164.50005,164.5
2015-12-03,2015-11-19,163.19,165.33684,164.5,164.50005,164.5
2016-01-15,2015-11-19,170.45,165.42981,164.5,164.50005,164.5
2016-01-19,2015-11-19,175.31,165.5228,164.5,164.50005,164.5
2016-01-20,2015-11-19,174.26,165.61578,164.5,164.50005,164.5
2016-01-27,2015-11-19,173.93,165.70876,164.5,164.50005,164.5
2016-01-28,2015-11-19,174.34,165.80174,164.5,164.50005,164.5
2016-02-03,2015-11-19,173.46,165.89471,164.5,164.50005,164.5
2016-02-04,2015-11-19,168.88,165.9877,164.5,164.50005,164.5
2016-02-05,2015-11-19,159.71,166.08069,164.5,164.50005,164.5
2016-02-08,2015-11-19,155.34,166.17366,164.5,164.50005,164.5
2016-02-09,2015-11-19,151.98,166.26665,164.5,164.50005,164.5
2016-02-10,2015-11-19,153.84,166.35963,164.5,164.50005,164.5
2016-02-11,2016-02-10,153.31,153.91562,153.84,153.83981,153.84
2016-02-12,2016-02-10,158.49,153.99123,153.84,153.83981,153.84
2016-02-16,2016-02-10,159.02,154.06685,153.84,153.83981,153.84
2016-02-17,2016-02-10,158.92,154.14247,153.84,153.83981,153.84
2016-02-18,2016-02-10,154.55,154.21808,153.84,153.83981,153.84
2016-02-19,2016-02-10,150.07,154.2937,153.84,153.83981,153.84
2016-02-22,2016-02-10,156.27,154.36932,153.84,153.83981,153.84
2016-02-23,2016-02-10,159.17,154.44493,153.84,153.83981,153.84
2016-02-24,2016-02-10,160.75,154.52055,153.84,153.83981,153.84
2016-02-25,2016-02-10,164.25,154.59616,153.84,153.83981,153.84
2016-02-26,2016-02-10,164.75,154.67178,153.84,153.83981,153.84
2016-02-29,2016-02-10,165.19,154.7474,153.84,153.83981,153.84
2016-03-01,2016-02-10,168.41,154.82301,153.84,153.83981,153.84
2016-03-02,2016-02-10,168.32,154.89864,153.84,153.83981,153.84
2016-03-03,2016-02-10,169.38,154.97426,153.84,153.83981,153.84
2016-03-04,2016-02-10,168.97,155.04987,153.84,153.83981,153.84
2016-03-07,2016-02-10,164.64,155.12549,153.84,153.83981,153.84
2016-03-08,2016-02-10,162.96,155.20111,153.84,153.83981,153.84
